"No.","Time","Source","Destination","Protocol","Length","Info"
"5650","59.366658","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28872; Unit:   1, Func:  15: Write Multiple Coils"
"5651","59.367290","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28873; Unit:   1, Func:   4: Read Input Registers"
"5652","59.367774","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28873; Unit:   1, Func:   4: Read Input Registers"
"5653","59.370271","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28874; Unit:   1, Func:   3: Read Holding Registers"
"5654","59.370942","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28874; Unit:   1, Func:   3: Read Holding Registers"
"5655","59.383199","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 28875; Unit:   1, Func:  16: Write Multiple Registers"
"5656","59.398358","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28875; Unit:   1, Func:  16: Write Multiple Registers"
"5657","59.497721","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28876; Unit:   1, Func:   2: Read Discrete Inputs"
"5658","59.498346","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 28876; Unit:   1, Func:   2: Read Discrete Inputs"
"5659","59.498831","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 28877; Unit:   1, Func:  15: Write Multiple Coils"
"5660","59.499142","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28877; Unit:   1, Func:  15: Write Multiple Coils"
"5661","59.499332","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28878; Unit:   1, Func:   4: Read Input Registers"
"5662","59.499657","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28878; Unit:   1, Func:   4: Read Input Registers"
"5663","59.500008","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28879; Unit:   1, Func:   3: Read Holding Registers"
"5664","59.500336","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28879; Unit:   1, Func:   3: Read Holding Registers"
"5665","59.500618","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 28880; Unit:   1, Func:  16: Write Multiple Registers"
"5666","59.500922","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28880; Unit:   1, Func:  16: Write Multiple Registers"
"5667","59.600873","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28881; Unit:   1, Func:   2: Read Discrete Inputs"
"5668","59.601602","0.0.0.0","255.255.255.255","DHCP","342","DHCP Discover - Transaction ID 0x2b02c276"
"5669","59.601602","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 28881; Unit:   1, Func:   2: Read Discrete Inputs"
"5670","59.602274","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 28882; Unit:   1, Func:  15: Write Multiple Coils"
"5671","59.602751","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28882; Unit:   1, Func:  15: Write Multiple Coils"
"5672","59.603189","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28883; Unit:   1, Func:   4: Read Input Registers"
"5673","59.603558","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28883; Unit:   1, Func:   4: Read Input Registers"
"5674","59.604172","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28884; Unit:   1, Func:   3: Read Holding Registers"
"5675","59.604490","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28884; Unit:   1, Func:   3: Read Holding Registers"
"5676","59.604848","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 28885; Unit:   1, Func:  16: Write Multiple Registers"
"5677","59.605179","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28885; Unit:   1, Func:  16: Write Multiple Registers"
"5678","59.640747","Raspberr_58:67:86","Broadcast","ARP","60","Who has 8.8.8.8? Tell 169.254.149.247"
"5679","59.704902","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28886; Unit:   1, Func:   2: Read Discrete Inputs"
"5680","59.705534","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 28886; Unit:   1, Func:   2: Read Discrete Inputs"
"5681","59.706185","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 28887; Unit:   1, Func:  15: Write Multiple Coils"
"5682","59.706752","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28887; Unit:   1, Func:  15: Write Multiple Coils"
"5683","59.707112","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28888; Unit:   1, Func:   4: Read Input Registers"
"5684","59.708013","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28888; Unit:   1, Func:   4: Read Input Registers"
"5685","59.708439","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28889; Unit:   1, Func:   3: Read Holding Registers"
"5686","59.708985","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28889; Unit:   1, Func:   3: Read Holding Registers"
"5687","59.709329","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 28890; Unit:   1, Func:  16: Write Multiple Registers"
"5688","59.709705","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28890; Unit:   1, Func:  16: Write Multiple Registers"
"5689","59.809850","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28891; Unit:   1, Func:   2: Read Discrete Inputs"
"5690","59.810423","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 28891; Unit:   1, Func:   2: Read Discrete Inputs"
"5691","59.811097","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 28892; Unit:   1, Func:  15: Write Multiple Coils"
"5692","59.811486","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28892; Unit:   1, Func:  15: Write Multiple Coils"
"5693","59.811969","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28893; Unit:   1, Func:   4: Read Input Registers"
"5694","59.812327","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28893; Unit:   1, Func:   4: Read Input Registers"
"5695","59.812876","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28894; Unit:   1, Func:   3: Read Holding Registers"
"5696","59.813204","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28894; Unit:   1, Func:   3: Read Holding Registers"
"5697","59.813558","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 28895; Unit:   1, Func:  16: Write Multiple Registers"
"5698","59.813879","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28895; Unit:   1, Func:  16: Write Multiple Registers"
"5699","59.913758","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28896; Unit:   1, Func:   2: Read Discrete Inputs"
"5700","59.914314","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 28896; Unit:   1, Func:   2: Read Discrete Inputs"
"5701","59.914586","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 28897; Unit:   1, Func:  15: Write Multiple Coils"
"5702","59.914897","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28897; Unit:   1, Func:  15: Write Multiple Coils"
"5703","59.915078","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28898; Unit:   1, Func:   4: Read Input Registers"
"5704","59.915367","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28898; Unit:   1, Func:   4: Read Input Registers"
"5705","59.915596","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28899; Unit:   1, Func:   3: Read Holding Registers"
"5706","59.915876","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28899; Unit:   1, Func:   3: Read Holding Registers"
"5707","59.916106","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 28900; Unit:   1, Func:  16: Write Multiple Registers"
"5708","59.916394","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28900; Unit:   1, Func:  16: Write Multiple Registers"
"5709","60.015843","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28901; Unit:   1, Func:   2: Read Discrete Inputs"
"5710","60.016484","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 28901; Unit:   1, Func:   2: Read Discrete Inputs"
"5711","60.017056","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 28902; Unit:   1, Func:  15: Write Multiple Coils"
"5712","60.017632","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28902; Unit:   1, Func:  15: Write Multiple Coils"
"5713","60.018103","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28903; Unit:   1, Func:   4: Read Input Registers"
"5714","60.018483","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28903; Unit:   1, Func:   4: Read Input Registers"
"5715","60.019067","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28904; Unit:   1, Func:   3: Read Holding Registers"
"5716","60.019396","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28904; Unit:   1, Func:   3: Read Holding Registers"
"5717","60.019766","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 28905; Unit:   1, Func:  16: Write Multiple Registers"
"5718","60.020106","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28905; Unit:   1, Func:  16: Write Multiple Registers"
"5719","60.113345","3Com_78:9b:01","Spanning-tree-(for-bridges)_00","STP","64","RST. Root = 8192/0/00:18:6e:78:9b:00  Cost = 0  Port = 0x8001"
"5720","60.119848","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28906; Unit:   1, Func:   2: Read Discrete Inputs"
"5721","60.120449","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 28906; Unit:   1, Func:   2: Read Discrete Inputs"
"5722","60.120970","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 28907; Unit:   1, Func:  15: Write Multiple Coils"
"5723","60.121475","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28907; Unit:   1, Func:  15: Write Multiple Coils"
"5724","60.121743","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28908; Unit:   1, Func:   4: Read Input Registers"
"5725","60.122124","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28908; Unit:   1, Func:   4: Read Input Registers"
"5726","60.122463","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28909; Unit:   1, Func:   3: Read Holding Registers"
"5727","60.122801","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28909; Unit:   1, Func:   3: Read Holding Registers"
"5728","60.123139","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 28910; Unit:   1, Func:  16: Write Multiple Registers"
"5729","60.123489","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28910; Unit:   1, Func:  16: Write Multiple Registers"
"5730","60.222786","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28911; Unit:   1, Func:   2: Read Discrete Inputs"
"5731","60.223286","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 28911; Unit:   1, Func:   2: Read Discrete Inputs"
"5732","60.223409","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 28912; Unit:   1, Func:  15: Write Multiple Coils"
"5733","60.223841","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28912; Unit:   1, Func:  15: Write Multiple Coils"
"5734","60.223937","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28913; Unit:   1, Func:   4: Read Input Registers"
"5735","60.224219","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28913; Unit:   1, Func:   4: Read Input Registers"
"5736","60.224321","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28914; Unit:   1, Func:   3: Read Holding Registers"
"5737","60.224603","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28914; Unit:   1, Func:   3: Read Holding Registers"
"5738","60.224705","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 28915; Unit:   1, Func:  16: Write Multiple Registers"
"5739","60.224998","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28915; Unit:   1, Func:  16: Write Multiple Registers"
"5740","60.324976","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28916; Unit:   1, Func:   2: Read Discrete Inputs"
"5741","60.325537","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 28916; Unit:   1, Func:   2: Read Discrete Inputs"
"5742","60.326144","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 28917; Unit:   1, Func:  15: Write Multiple Coils"
"5743","60.341303","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28917; Unit:   1, Func:  15: Write Multiple Coils"
"5744","60.341786","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28918; Unit:   1, Func:   4: Read Input Registers"
"5745","60.342441","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28918; Unit:   1, Func:   4: Read Input Registers"
"5746","60.343095","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28919; Unit:   1, Func:   3: Read Holding Registers"
"5747","60.343614","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28919; Unit:   1, Func:   3: Read Holding Registers"
"5748","60.344135","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 28920; Unit:   1, Func:  16: Write Multiple Registers"
"5749","60.345261","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28920; Unit:   1, Func:  16: Write Multiple Registers"
"5750","60.444833","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28921; Unit:   1, Func:   2: Read Discrete Inputs"
"5751","60.445727","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 28921; Unit:   1, Func:   2: Read Discrete Inputs"
"5752","60.446097","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 28922; Unit:   1, Func:  15: Write Multiple Coils"
"5753","60.447055","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28922; Unit:   1, Func:  15: Write Multiple Coils"
"5754","60.447480","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28923; Unit:   1, Func:   4: Read Input Registers"
"5755","60.447838","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28923; Unit:   1, Func:   4: Read Input Registers"
"5756","60.448162","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28924; Unit:   1, Func:   3: Read Holding Registers"
"5757","60.448461","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28924; Unit:   1, Func:   3: Read Holding Registers"
"5758","60.448913","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 28925; Unit:   1, Func:  16: Write Multiple Registers"
"5759","60.449219","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28925; Unit:   1, Func:  16: Write Multiple Registers"
"5760","60.550971","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28926; Unit:   1, Func:   2: Read Discrete Inputs"
"5761","60.551631","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 28926; Unit:   1, Func:   2: Read Discrete Inputs"
"5762","60.552171","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 28927; Unit:   1, Func:  15: Write Multiple Coils"
"5763","60.552500","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28927; Unit:   1, Func:  15: Write Multiple Coils"
"5764","60.552872","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28928; Unit:   1, Func:   4: Read Input Registers"
"5765","60.553202","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28928; Unit:   1, Func:   4: Read Input Registers"
"5766","60.553582","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28929; Unit:   1, Func:   3: Read Holding Registers"
"5767","60.554003","169.254.149.247","169.254.83.9","Modbus/TCP","71","Response: Trans: 28929; Unit:   1, Func:   3: Read Holding Registers"
"5768","60.554337","169.254.83.9","169.254.149.247","Modbus/TCP","75","   Query: Trans: 28930; Unit:   1, Func:  16: Write Multiple Registers"
"5769","60.554776","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28930; Unit:   1, Func:  16: Write Multiple Registers"
"5770","60.654813","169.254.83.9","169.254.149.247","Modbus/TCP","66","   Query: Trans: 28931; Unit:   1, Func:   2: Read Discrete Inputs"
"5771","60.655339","169.254.149.247","169.254.83.9","Modbus/TCP","64","Response: Trans: 28931; Unit:   1, Func:   2: Read Discrete Inputs"
"5772","60.656979","169.254.83.9","169.254.149.247","Modbus/TCP","68","   Query: Trans: 28932; Unit:   1, Func:  15: Write Multiple Coils"
"5773","60.657401","169.254.149.247","169.254.83.9","Modbus/TCP","66","Response: Trans: 28932; Unit:   1, Func:  15: Write Multiple Coils"
